日期(月/日/年),资金
5/2/20,61284.62
5/3/20,62320.49
5/4/20,61835.26
5/5/20,61710.12
5/6/20,62717.31
5/7/20,63688.39
5/8/20,69464.23
5/9/20,68209.46
5/10/20,66872.02
5/11/20,66872.02
5/12/20,66872.02
5/13/20,67061.73
5/14/20,70800.35
5/15/20,74485.56
5/16/20,73025.06
5/17/20,73025.06
5/18/20,73757.23
5/19/20,74138.4
5/20/20,74644.66
5/21/20,73181.04
5/22/20,73181.04
5/23/20,73181.04
5/24/20,73181.04
5/25/20,73181.04
5/26/20,73181.04
5/27/20,73181.04
5/28/20,74623.88
5/29/20,77639.41
5/30/20,76477.32
5/31/20,78685.15
6/1/20,77142.3
6/2/20,81658.66
6/3/20,80057.51
6/4/20,80057.51
6/5/20,80057.51
6/6/20,80057.51
6/7/20,80057.51
6/8/20,80057.51
6/9/20,80057.51
6/10/20,80057.51
6/11/20,80057.51
6/12/20,80057.51
6/13/20,80057.51
6/14/20,80057.51
6/15/20,80057.51
6/16/20,80057.51
6/17/20,80057.51
6/18/20,80057.51
6/19/20,80057.51
6/20/20,80057.51
6/21/20,80057.51
6/22/20,80057.51
6/23/20,81929.29
6/24/20,81334.09
6/25/20,79739.3
6/26/20,79739.3
6/27/20,79739.3
6/28/20,79739.3
6/29/20,79739.3
6/30/20,79739.3
7/1/20,79739.3
7/2/20,79739.3
7/3/20,79739.3
7/4/20,79739.3
7/5/20,79739.3
7/6/20,79739.3
7/7/20,80410.51
7/8/20,79613.36
7/9/20,81194.58
7/10/20,79602.53
7/11/20,79602.53
7/12/20,79602.53
7/13/20,79602.53
7/14/20,79602.53
7/15/20,79602.53
7/16/20,79602.53
7/17/20,79602.53
7/18/20,79602.53
7/19/20,79602.53
7/20/20,79602.53
7/21/20,79602.53
7/22/20,79990.13
7/23/20,81222.77
7/24/20,81867.53
7/25/20,81340.97
7/26/20,82671.38
7/27/20,84641.44
7/28/20,94039.7
7/29/20,93124.55
7/30/20,94552.98
7/31/20,94657.39
8/1/20,96607.18
8/2/20,100693.36
8/3/20,98718.98
8/4/20,98718.98
8/5/20,98718.98
8/6/20,101590.64
8/7/20,101786.55
8/8/20,100339.76
8/9/20,101740.38
8/10/20,101018.11
8/11/20,102824.82
8/12/20,100808.65
8/13/20,100808.65
8/14/20,100808.65
8/15/20,100808.65
8/16/20,100808.65
8/17/20,100808.65
8/18/20,101981.87
8/19/20,99982.23
8/20/20,99982.23
8/21/20,99982.23
8/22/20,99982.23
8/23/20,99982.23
8/24/20,99982.23
8/25/20,99982.23
8/26/20,99982.23
8/27/20,99982.23
8/28/20,99982.23
8/29/20,100040.34
8/30/20,99579.72
8/31/20,101541.02
9/1/20,101122.9
9/2/20,103409.78
9/3/20,101382.14
9/4/20,101382.14
9/5/20,102129.78
9/6/20,100127.24
9/7/20,100127.24
9/8/20,100127.24
9/9/20,100127.24
9/10/20,100127.24
9/11/20,100127.24
9/12/20,100127.24
9/13/20,100127.24
9/14/20,100127.24
9/15/20,101431.45
9/16/20,102485.99
9/17/20,104033.03
9/18/20,103989.89
9/19/20,103874.91
9/20/20,105296.8
9/21/20,103759.55
9/22/20,101725.05
9/23/20,101725.05
9/24/20,101725.05
9/25/20,104582.74
9/26/20,104196.95
9/27/20,104582.44
9/28/20,104990.15
9/29/20,104191.97
9/30/20,105638.74
10/1/20,105026.0
10/2/20,103479.73
10/3/20,103049.22
10/4/20,102822.27
10/5/20,104008.08
10/6/20,105129.68
10/7/20,103328.69
10/8/20,103982.16
10/9/20,106442.66
10/10/20,107805.83
10/11/20,110139.46
10/12/20,110859.97
10/13/20,112452.52
10/14/20,111363.08
10/15/20,111393.09
10/16/20,112098.69
10/17/20,110382.09
10/18/20,110761.54
10/19/20,112142.25
10/20/20,114578.0
10/21/20,116208.26
10/22/20,125037.8
10/23/20,126584.16
10/24/20,126138.54
10/25/20,127930.95
10/26/20,127037.47
10/27/20,127423.35
10/28/20,133027.44
10/29/20,130419.06
10/30/20,130419.06
10/31/20,130419.06
11/1/20,130419.06
11/2/20,130419.06
11/3/20,130419.06
11/4/20,132082.76
11/5/20,133328.68
11/6/20,146852.19
11/7/20,146893.44
11/8/20,144013.18
11/9/20,147380.86
11/10/20,145838.89
11/11/20,145729.57
11/12/20,149455.43
11/13/20,155039.51
11/14/20,155455.85
11/15/20,153093.85
11/16/20,151924.46
11/17/20,159126.62
11/18/20,168208.6
11/19/20,169338.22
11/20/20,169548.67
11/21/20,177796.35
11/22/20,177913.37
11/23/20,175273.46
11/24/20,175051.11
11/25/20,182411.4
11/26/20,178834.71
11/27/20,178834.71
11/28/20,178834.71
11/29/20,181400.08
11/30/20,186097.42
12/1/20,201627.67
12/2/20,197674.19
12/3/20,198278.5
12/4/20,200625.32
12/5/20,196691.49
12/6/20,197839.59
12/7/20,200138.67
12/8/20,198111.74
12/9/20,194227.2
12/10/20,194227.2
12/11/20,194227.2
12/12/20,194227.2
12/13/20,198594.34
12/14/20,202407.5
12/15/20,203591.56
12/16/20,205314.79
12/17/20,225801.44
12/18/20,241305.65
12/19/20,244509.3
12/20/20,252104.46
12/21/20,248098.02
12/22/20,243233.35
12/23/20,249781.67
12/24/20,244883.99
12/25/20,244883.99
12/26/20,249983.56
12/27/20,267695.8
12/28/20,265705.23
12/29/20,273703.85
12/30/20,277142.57
12/31/20,292127.46
1/1/21,293402.71
1/2/21,297565.36
1/3/21,325928.25
1/4/21,334080.84
1/5/21,327530.24
1/6/21,341272.06
1/7/21,369476.02
1/8/21,395794.43
1/9/21,407664.54
1/10/21,403359.08
1/11/21,395450.08
1/12/21,395450.08
1/13/21,395450.08
1/14/21,426239.25
1/15/21,446362.12
1/16/21,437609.92
1/17/21,437609.92
1/18/21,437609.92
1/19/21,439090.0
1/20/21,431751.69
1/21/21,425984.43
1/22/21,417631.79
1/23/21,438750.69
1/24/21,430147.74
1/25/21,430147.74
1/26/21,430147.74
1/27/21,430147.74
1/28/21,430147.74
1/29/21,463081.89
1/30/21,475712.71
1/31/21,475765.95
2/1/21,466437.21
2/2/21,466437.21
2/3/21,484665.92
2/4/21,513947.91
2/5/21,504751.58
2/6/21,522164.8
2/7/21,536415.04
2/8/21,531024.6
2/9/21,632463.02
2/10/21,635536.1
2/11/21,623074.61
2/12/21,653532.25
2/13/21,646155.11
2/14/21,642259.37
2/15/21,663155.41
2/16/21,652694.73
2/17/21,669140.78
2/18/21,709405.25
2/19/21,702462.32
2/20/21,761105.26
2/21/21,762258.15
2/22/21,782493.76
2/23/21,767150.75
2/24/21,767150.75
2/25/21,778949.29
2/26/21,763675.77
2/27/21,763675.77
2/28/21,763675.77
3/1/21,763675.77
3/2/21,823457.7
3/3/21,807311.47
3/4/21,826208.73
3/5/21,810008.56
3/6/21,810008.56
3/7/21,810008.56
3/8/21,831298.47
3/9/21,849650.34
3/10/21,891600.37
3/11/21,909726.1
3/12/21,938428.89
3/13/21,930131.78
3/14/21,995203.97
3/15/21,975690.17
3/16/21,975690.17
3/17/21,975734.19
3/18/21,1010744.2
3/19/21,990925.69
3/20/21,990925.69
3/21/21,990925.69
3/22/21,990925.69
3/23/21,990925.69
3/24/21,990925.69
3/25/21,990925.69
3/26/21,990925.69
3/27/21,1040623.51
3/28/21,1055540.23
3/29/21,1054024.49
3/30/21,1088865.83
3/31/21,1109696.64
4/1/21,1109793.38
4/2/21,1109824.93
4/3/21,1115387.57
4/4/21,1093517.23
4/5/21,1093517.23
4/6/21,1093517.23
4/7/21,1093517.23
4/8/21,1093517.23
4/9/21,1112341.74
4/10/21,1113376.31
4/11/21,1145404.48
4/12/21,1149061.98
4/13/21,1146568.4
4/14/21,1217846.23
4/15/21,1206630.18
4/16/21,1212062.87
4/17/21,1188296.93
4/18/21,1188296.93
4/19/21,1188296.93
4/20/21,1188296.93
4/21/21,1188296.93
4/22/21,1188296.93
4/23/21,1188296.93
4/24/21,1188296.93
4/25/21,1188296.93
4/26/21,1188296.93
4/27/21,1283241.54
4/28/21,1307332.18
4/29/21,1302884.47
4/30/21,1277337.72
5/1/21,1350739.69
5/2/21,1352162.49
5/3/21,1325649.5
5/4/21,1325649.5
5/5/21,1325649.5
5/6/21,1402949.6
5/7/21,1377438.93
5/8/21,1400680.4
5/9/21,1438481.02
5/10/21,1422661.07
5/11/21,1394765.75
5/12/21,1394765.75
5/13/21,1394765.75
5/14/21,1394765.75
5/15/21,1394765.75
5/16/21,1394765.75
5/17/21,1394765.75
5/18/21,1394765.75
5/19/21,1394765.75
5/20/21,1394765.75
5/21/21,1508732.32
5/22/21,1479149.33
5/23/21,1479149.33
5/24/21,1479149.33
5/25/21,1615965.15
5/26/21,1602692.72
5/27/21,1638390.45
5/28/21,1606265.15
5/29/21,1606265.15
5/30/21,1606265.15
5/31/21,1621898.76
6/1/21,1695799.74
6/2/21,1666352.07
6/3/21,1708285.12
6/4/21,1781158.91
6/5/21,1746234.23
6/6/21,1746234.23
6/7/21,1746234.23
6/8/21,1746234.23
6/9/21,1746234.23
6/10/21,1910992.47
6/11/21,1878554.84
6/12/21,1909703.75
6/13/21,1872258.58
6/14/21,2020262.31
6/15/21,2095710.54
6/16/21,2078270.85
6/17/21,2037520.44
6/18/21,2037520.44
6/19/21,2037520.44
6/20/21,2037520.44
6/21/21,2037520.44
6/22/21,2037520.44
6/23/21,2045546.2
6/24/21,2122902.59
6/25/21,2183720.03
6/26/21,2140901.99
6/27/21,2140901.99
6/28/21,2261007.26
6/29/21,2248752.14
6/30/21,2339535.19
7/1/21,2293661.95
7/2/21,2293661.95
7/3/21,2293661.95
7/4/21,2303955.52
7/5/21,2345155.63
7/6/21,2299172.19
7/7/21,2299172.19
7/8/21,2299172.19
7/9/21,2299172.19
7/10/21,2318613.32
7/11/21,2297842.93
7/12/21,2346662.78
7/13/21,2300649.78
7/14/21,2300649.78
7/15/21,2300649.78
7/16/21,2300649.78
7/17/21,2300649.78
7/18/21,2300649.78
7/19/21,2300649.78
7/20/21,2300649.78
7/21/21,2300649.78
7/22/21,2431787.62
7/23/21,2445403.27
7/24/21,2542600.39
7/25/21,2595426.82
7/26/21,2677641.65
7/27/21,2825506.6
7/28/21,2983583.1
7/29/21,3028752.57
7/30/21,3029010.0
7/31/21,3196203.23
8/1/21,3154175.13
8/2/21,3092328.56
8/3/21,3092328.56
8/4/21,3092328.56
8/5/21,3159848.12
8/6/21,3249822.79
8/7/21,3404352.73
8/8/21,3548089.94
8/9/21,3483065.66
8/10/21,3683174.36
8/11/21,3625534.96
8/12/21,3625780.59
8/13/21,3554686.85
8/14/21,3753019.71
8/15/21,3696388.59
8/16/21,3692012.13
8/17/21,3619619.74
8/18/21,3619619.74
8/19/21,3619619.74
8/20/21,3703722.47
8/21/21,3909225.73
8/22/21,3877864.12
8/23/21,3909854.19
8/24/21,3924738.93
8/25/21,3847783.26
8/26/21,3869323.05
8/27/21,3793453.97
8/28/21,3884905.07
8/29/21,3872296.93
8/30/21,3865100.76
8/31/21,3789314.47
9/1/21,3789314.47
9/2/21,3849485.69
9/3/21,3886217.6
9/4/21,3941862.61
9/5/21,3934933.77
9/6/21,4078448.61
9/7/21,4150009.08
9/8/21,4068636.35
9/9/21,4068636.35
9/10/21,4068636.35
