日期(月/日/年),资金
3/7/20,2550567.08
3/8/20,2500555.96
3/9/20,2500555.96
3/10/20,2500555.96
3/11/20,2500555.96
3/12/20,2500555.96
3/13/20,2500555.96
3/14/20,2846807.86
3/15/20,2790988.1
3/16/20,2832752.83
3/17/20,2777208.66
3/18/20,2902195.8
3/19/20,2930699.84
3/20/20,3355914.93
3/21/20,3372837.51
3/22/20,3353016.85
3/23/20,3287271.42
3/24/20,3598939.92
3/25/20,3746353.34
3/26/20,3707591.8
3/27/20,3743729.76
3/28/20,3670323.29
3/29/20,3670323.29
3/30/20,3670323.29
3/31/20,3916212.26
4/1/20,3930268.41
4/2/20,4067583.37
4/3/20,4163108.94
4/4/20,4121875.93
4/5/20,4201370.52
4/6/20,4143745.81
4/7/20,4489653.06
4/8/20,4405493.46
4/9/20,4502999.98
4/10/20,4459382.5
4/11/20,4371943.63
4/12/20,4371943.63
4/13/20,4371943.63
4/14/20,4371943.63
4/15/20,4371943.63
4/16/20,4371943.63
4/17/20,4602305.1
4/18/20,4552232.99
4/19/20,4697486.11
4/20/20,4613803.95
4/21/20,4523337.21
4/22/20,4523337.21
4/23/20,4614857.65
4/24/20,4839168.13
4/25/20,4858246.27
4/26/20,4885711.54
4/27/20,4982623.04
4/28/20,5041766.56
4/29/20,5025374.12
4/30/20,5680489.39
5/1/20,5584153.86
5/2/20,5710925.1
5/3/20,5807454.78
5/4/20,5762238.04
5/5/20,5750576.3
5/6/20,5844433.23
5/7/20,5934924.95
5/8/20,6473157.5
5/9/20,6356229.49
5/10/20,6231597.54
5/11/20,6231597.54
5/12/20,6231597.54
5/13/20,6249275.82
5/14/20,6597665.82
5/15/20,6941078.82
5/16/20,6804979.24
5/17/20,6804979.24
5/18/20,6873208.06
5/19/20,6908727.76
5/20/20,6955904.92
5/21/20,6819514.63
5/22/20,6819514.63
5/23/20,6819514.63
5/24/20,6819514.63
5/25/20,6819514.63
5/26/20,6819514.63
5/27/20,6819514.63
5/28/20,6953968.53
5/29/20,7234976.44
5/30/20,7126684.78
5/31/20,7332426.09
6/1/20,7188653.03
6/2/20,7609518.53
6/3/20,7460312.28
6/4/20,7460312.28
6/5/20,7460312.28
6/6/20,7460312.28
6/7/20,7460312.28
6/8/20,7460312.28
6/9/20,7460312.28
6/10/20,7460312.28
6/11/20,7460312.28
6/12/20,7460312.28
6/13/20,7460312.28
6/14/20,7460312.28
6/15/20,7460312.28
6/16/20,7460312.28
6/17/20,7460312.28
6/18/20,7460312.28
6/19/20,7460312.28
6/20/20,7460312.28
6/21/20,7460312.28
6/22/20,7460312.28
6/23/20,7634738.07
6/24/20,7579273.0
6/25/20,7430659.8
6/26/20,7430659.8
6/27/20,7430659.8
6/28/20,7430659.8
6/29/20,7430659.8
6/30/20,7430659.8
7/1/20,7430659.8
7/2/20,7430659.8
7/3/20,7430659.8
7/4/20,7430659.8
7/5/20,7430659.8
7/6/20,7430659.8
7/7/20,7493207.89
7/8/20,7418924.31
7/9/20,7566273.18
7/10/20,7417914.88
7/11/20,7417914.88
7/12/20,7417914.88
7/13/20,7417914.88
7/14/20,7417914.88
7/15/20,7417914.88
7/16/20,7417914.88
7/17/20,7417914.88
7/18/20,7417914.88
7/19/20,7417914.88
7/20/20,7417914.88
7/21/20,7417914.88
7/22/20,7454033.77
7/23/20,7568899.72
7/24/20,7628983.33
7/25/20,7579914.92
7/26/20,7703891.42
7/27/20,7887475.37
7/28/20,8763270.73
7/29/20,8677990.26
7/30/20,8811101.12
7/31/20,8820830.68
8/1/20,9002525.86
8/2/20,9383304.04
8/3/20,9199317.69
8/4/20,9199317.69
8/5/20,9199317.69
8/6/20,9466918.96
8/7/20,9485175.58
8/8/20,9350353.75
8/9/20,9480873.27
8/10/20,9413567.09
8/11/20,9581929.21
8/12/20,9394048.25
8/13/20,9394048.25
8/14/20,9394048.25
8/15/20,9394048.25
8/16/20,9394048.25
8/17/20,9394048.25
8/18/20,9503377.3
8/19/20,9317036.57
8/20/20,9317036.57
8/21/20,9317036.57
8/22/20,9317036.57
8/23/20,9317036.57
8/24/20,9317036.57
8/25/20,9317036.57
8/26/20,9317036.57
8/27/20,9317036.57
8/28/20,9317036.57
8/29/20,9322451.39
8/30/20,9279527.58
8/31/20,9462295.23
9/1/20,9423331.63
9/2/20,9636439.32
9/3/20,9447489.53
9/4/20,9447489.53
9/5/20,9517159.54
9/6/20,9330548.57
9/7/20,9330548.57
9/8/20,9330548.57
9/9/20,9330548.57
9/10/20,9330548.57
9/11/20,9330548.57
9/12/20,9330548.57
9/13/20,9330548.57
9/14/20,9330548.57
9/15/20,9452083.53
9/16/20,9550353.1
9/17/20,9694516.62
9/18/20,9690496.58
9/19/20,9679782.38
9/20/20,9812284.25
9/21/20,9669032.76
9/22/20,9479443.88
9/23/20,9479443.88
9/24/20,9479443.88
9/25/20,9745743.37
9/26/20,9709793.08
9/27/20,9745716.13
9/28/20,9783709.57
9/29/20,9709329.97
9/30/20,9844150.37
10/1/20,9787051.25
10/2/20,9642959.51
10/3/20,9602841.2
10/4/20,9581692.37
10/5/20,9692194.79
10/6/20,9796713.06
10/7/20,9628884.5
10/8/20,9689779.33
10/9/20,9919065.73
10/10/20,10046094.93
10/11/20,10263558.32
10/12/20,10330700.64
10/13/20,10479105.69
10/14/20,10377584.03
10/15/20,10380380.87
10/16/20,10446133.85
10/17/20,10286169.13
10/18/20,10321529.18
10/19/20,10450192.9
10/20/20,10677172.81
10/21/20,10829092.07
10/22/20,11651889.71
10/23/20,11795990.53
10/24/20,11754464.72
10/25/20,11921494.18
10/26/20,11838233.71
10/27/20,11874193.08
10/28/20,12396421.22
10/29/20,12153354.14
10/30/20,12153354.14
10/31/20,12153354.14
11/1/20,12153354.14
11/2/20,12153354.14
11/3/20,12153354.14
11/4/20,12308389.73
11/5/20,12424493.12
11/6/20,13684708.15
11/7/20,13688552.52
11/8/20,13420149.53
11/9/20,13733973.47
11/10/20,13590282.13
11/11/20,13580095.09
11/12/20,13927296.71
11/13/20,14447660.27
11/14/20,14486457.91
11/15/20,14266350.47
11/16/20,14157378.4
11/17/20,14828526.1
11/18/20,15674848.32
11/19/20,15780114.4
11/20/20,15799726.0
11/21/20,16568302.23
11/22/20,16579207.42
11/23/20,16333202.38
11/24/20,16312482.53
11/25/20,16998365.53
11/26/20,16665064.25
11/27/20,16665064.25
11/28/20,16665064.25
11/29/20,16904123.04
11/30/20,17341854.34
12/1/20,18789071.15
12/2/20,18420657.99
12/3/20,18476971.76
12/4/20,18695664.8
12/5/20,18329083.14
12/6/20,18436070.92
12/7/20,18650315.58
12/8/20,18461431.86
12/9/20,18099443.0
12/10/20,18099443.0
12/11/20,18099443.0
12/12/20,18099443.0
12/13/20,18506403.89
12/14/20,18861740.58
12/15/20,18972079.59
12/16/20,19132662.17
12/17/20,21041750.44
12/18/20,22486540.9
12/19/20,22785079.23
12/20/20,23492849.2
12/21/20,23119501.6
12/22/20,22666178.04
12/23/20,23276396.41
12/24/20,22819996.48
12/25/20,22819996.48
12/26/20,23295209.67
12/27/20,24945760.04
12/28/20,24760264.98
12/29/20,25505631.92
12/30/20,25826076.21
12/31/20,27222472.98
1/1/21,27341309.44
1/2/21,27729214.2
1/3/21,30372266.44
1/4/21,31131982.05
1/5/21,30521551.03
1/6/21,31802109.91
1/7/21,34430351.34
1/8/21,36882884.11
1/9/21,37989023.91
1/10/21,37587811.1
1/11/21,36850795.2
1/12/21,36850795.2
1/13/21,36850795.2
1/14/21,39719945.1
1/15/21,41595134.68
1/16/21,40779543.8
1/17/21,40779543.8
1/18/21,40779543.8
1/19/21,40917467.81
1/20/21,40233632.56
1/21/21,39696199.4
1/22/21,38917842.55
1/23/21,40885849.25
1/24/21,40084165.93
1/25/21,40084165.93
1/26/21,40084165.93
1/27/21,40084165.93
1/28/21,40084165.93
1/29/21,43153199.73
1/30/21,44330227.2
1/31/21,44335188.06
2/1/21,43465870.65
2/2/21,43465870.65
2/3/21,45164549.38
2/4/21,47893249.01
2/5/21,47036271.13
2/6/21,48658956.25
2/7/21,49986893.15
2/8/21,49484574.15
2/9/21,58937313.7
2/10/21,59223684.85
2/11/21,58062436.13
2/12/21,60900691.32
2/13/21,60213238.02
2/14/21,59850206.16
2/15/21,61797445.1
2/16/21,60822646.01
2/17/21,62355203.4
2/18/21,66107327.54
2/19/21,65460336.54
2/20/21,70925094.35
2/21/21,71032528.75
2/22/21,72918224.4
2/23/21,71488455.29
2/24/21,71488455.29
2/25/21,72587925.89
2/26/21,71164633.23
2/27/21,71164633.23
2/28/21,71164633.23
3/1/21,71164633.23
3/2/21,76735529.99
3/3/21,75230911.75
3/4/21,76991890.47
3/5/21,75482245.56
3/6/21,75482245.56
3/7/21,75482245.56
3/8/21,77466188.22
3/9/21,79176343.45
3/10/21,83085540.04
3/11/21,84774621.68
3/12/21,87449347.88
3/13/21,86676165.09
3/14/21,92740045.54
3/15/21,90921613.27
3/16/21,90921613.27
3/17/21,90925715.07
3/18/21,94188192.09
3/19/21,92341364.79
3/20/21,92341364.79
3/21/21,92341364.79
3/22/21,92341364.79
3/23/21,92341364.79
3/24/21,92341364.79
3/25/21,92341364.79
3/26/21,92341364.79
3/27/21,96972553.71
3/28/21,98362597.99
3/29/21,98221350.36
3/30/21,101468108.98
3/31/21,103409269.04
4/1/21,103418284.1
4/2/21,103421224.56
4/3/21,103939590.33
4/4/21,101901559.15
4/5/21,101901559.15
4/6/21,101901559.15
4/7/21,101901559.15
4/8/21,101901559.15
4/9/21,103655758.24
4/10/21,103752166.69
4/11/21,106736775.06
4/12/21,107077606.33
4/13/21,106845236.8
4/14/21,113487401.99
4/15/21,112442212.29
4/16/21,112948468.24
4/17/21,110733792.39
4/18/21,110733792.39
4/19/21,110733792.39
4/20/21,110733792.39
4/21/21,110733792.39
4/22/21,110733792.39
4/23/21,110733792.39
4/24/21,110733792.39
4/25/21,110733792.39
4/26/21,110733792.39
4/27/21,119581393.16
4/28/21,121826327.17
4/29/21,121411858.76
4/30/21,119031234.08
5/1/21,125871341.2
5/2/21,126003927.63
5/3/21,123533262.38
5/4/21,123533262.38
5/5/21,123533262.38
5/6/21,130736624.33
5/7/21,128359362.36
5/8/21,130525164.55
5/9/21,134047689.6
5/10/21,132573476.45
5/11/21,129973996.52
5/12/21,129973996.52
5/13/21,129973996.52
5/14/21,129973996.52
5/15/21,129973996.52
5/16/21,129973996.52
5/17/21,129973996.52
5/18/21,129973996.52
5/19/21,129973996.52
5/20/21,129973996.52
5/21/21,140594196.21
5/22/21,137837447.26
5/23/21,137837447.26
5/24/21,137837447.26
5/25/21,150586899.25
5/26/21,149350082.04
5/27/21,152676645.59
5/28/21,149682985.87
5/29/21,149682985.87
5/30/21,149682985.87
5/31/21,151139834.75
6/1/21,158026443.63
6/2/21,155282303.96
6/3/21,159189918.19
6/4/21,165980806.19
6/5/21,162726280.58
6/6/21,162726280.58
6/7/21,162726280.58
6/8/21,162726280.58
6/9/21,162726280.58
6/10/21,178079601.8
6/11/21,175056837.25
6/12/21,177959509.63
6/13/21,174470107.48
6/14/21,188262127.14
6/15/21,195292918.95
6/16/21,193667766.97
6/17/21,189870359.77
6/18/21,189870359.77
6/19/21,189870359.77
6/20/21,189870359.77
6/21/21,189870359.77
6/22/21,189870359.77
6/23/21,190618255.67
6/24/21,197826863.24
6/25/21,203494256.21
6/26/21,199504172.75
6/27/21,199504172.75
6/28/21,210696418.92
6/29/21,209554401.27
6/30/21,218014199.0
7/1/21,213739410.78
7/2/21,213739410.78
7/3/21,213739410.78
7/4/21,214698637.49
7/5/21,218537950.69
7/6/21,214252892.83
7/7/21,214252892.83
7/8/21,214252892.83
7/9/21,214252892.83
7/10/21,216064552.64
7/11/21,214129022.75
7/12/21,218678396.47
7/13/21,214390584.77
7/14/21,214390584.77
7/15/21,214390584.77
7/16/21,214390584.77
7/17/21,214390584.77
7/18/21,214390584.77
7/19/21,214390584.77
7/20/21,214390584.77
7/21/21,214390584.77
7/22/21,226610923.22
7/23/21,227879724.71
7/24/21,236937230.26
7/25/21,241859965.54
7/26/21,249521316.73
7/27/21,263300403.52
7/28/21,278031073.79
7/29/21,282240280.22
7/30/21,282264269.13
7/31/21,297844499.47
8/1/21,293928028.26
8/2/21,288164733.59
8/3/21,288164733.59
8/4/21,288164733.59
8/5/21,294456676.51
8/6/21,302841143.43
8/7/21,317241320.54
8/8/21,330635755.71
8/9/21,324576340.15
8/10/21,343223863.93
8/11/21,337852622.68
8/12/21,337875512.44
8/13/21,331250502.39
8/14/21,349732540.56
8/15/21,344455257.54
8/16/21,344047428.61
8/17/21,337301400.6
8/18/21,337301400.6
8/19/21,337301400.6
8/20/21,345138679.52
8/21/21,364288905.53
8/22/21,361366411.63
8/23/21,364347469.14
8/24/21,365734533.06
8/25/21,358563267.71
8/26/21,360570495.74
8/27/21,353500486.02
8/28/21,362022537.25
8/29/21,360847622.91
8/30/21,360177033.97
8/31/21,353114739.19
9/1/21,353114739.19
9/2/21,358721912.58
9/3/21,362144848.41
9/4/21,367330238.29
9/5/21,366684560.64
9/6/21,380058273.74
9/7/21,386726776.75
9/8/21,379143898.77
9/9/21,379143898.77
9/10/21,379143898.77
